1714120123.286		902189	66	16	901984	123	902079	799	1969	0	200
1714120125.286		824085	51	15	823948	71	823979	799	1969	0	200
1714120127.286		847491	57	14	847349	71	847385	799	1969	0	200
1714120129.286		857301	203	62	856966	70	857010	799	1969	0	200
1714120131.286		849708	202	63	849375	68	849415	799	1969	0	200
1714120133.286		862321	205	61	861980	75	862027	799	1969	0	200
1714120135.286		884266	381	71	883745	69	883958	799	1969	0	200
1714120137.287		873646	236	54	873286	70	873336	799	1969	0	200
1714120139.287		882703	249	70	882314	70	882363	799	1969	0	200
1714120141.287		883155	191	64	882828	72	882877	799	1969	0	200
1714120143.286		913119	186	51	912810	72	912858	799	1969	0	200
1714120145.287		926826	191	51	926512	72	926562	799	1969	0	200
1714120147.287		926146	196	52	925825	73	925867	799	1969	0	200
1714120149.287		927276	93	12	927104	67	927186	799	1969	0	200
1714120151.286		954490	191	51	954177	71	954226	799	1969	0	200
1714120153.286		965301	127	31	965073	70	965117	799	1969	0	200
1714120155.286		963714	202	51	963390	71	963442	799	1969	0	200
1714120157.286		993743	187	52	993438	66	993482	799	1969	0	200
1714120159.286		1010798	204	55	1010467	72	1010519	799	1969	0	200
1714120161.286		1031027	52	10	1030890	75	1030935	799	1969	0	200
1714120163.287		1084004	395	82	1083460	67	1083712	799	1969	0	200
1714120165.286		1047159	65	13	1047009	72	1047066	799	1969	0	200
1714120167.286		1093492	191	51	1093178	72	1093231	799	1969	0	200
1714120169.286		1118367	186	36	1118074	71	1118129	799	1969	0	200
1714120171.286		1127947	181	51	1127645	70	1127691	799	1969	0	200
1714120173.286		1148486	55	11	1148354	66	1148386	799	1969	0	200
1714120175.287		1164110	194	50	1163800	66	1163844	799	1969	0	200
1714120177.286		1211339	114	17	1211080	128	1211244	799	1969	0	200
1714120179.287		1212482	235	65	1212109	73	1212167	799	1969	0	200
1714120181.286		1263211	70	11	1263055	75	1263113	799	1969	0	200
1714120183.286		1274757	186	51	1274454	66	1274506	799	1969	0	200
1714120185.286		1278991	65	11	1278852	63	1278880	799	1969	0	200
1714120187.286		1340360	64	11	1340212	73	1340269	799	1969	0	200
1714120189.286		1374818	225	75	1374449	69	1374499	799	1969	0	200
1714120191.286		1423125	359	72	1422623	71	1422833	799	1969	0	200
1714120193.286		1445663	57	11	1445525	70	1445566	799	1969	0	200
1714120195.286		1486679	198	50	1486367	64	1486411	799	1969	0	200
1714120197.287		1515118	54	11	1514985	68	1515021	799	1969	0	200
1714120199.286		1565525	187	49	1565222	67	1565270	799	1969	0	200
1714120201.286		1628342	201	57	1628015	69	1628064	799	1969	0	200
1714120203.287		1637656	200	52	1637332	72	1637384	799	1969	0	200
1714120205.286		1751567	397	82	1751005	83	1751275	799	1969	0	200
1714120207.286		1806371	188	51	1806065	67	1806112	799	1969	0	200
1714120209.286		1815770	91	22	1815587	70	1815626	799	1969	0	200
1714120211.286		1853246	91	22	1853068	65	1853111	799	1969	0	200
1714120213.286		1864940	53	12	1864804	71	1864844	799	1969	0	200
1714120215.286		1928000	54	12	1927867	67	1927904	799	1969	0	200
1714120217.286		1985585	63	15	1985442	65	1985475	799	1969	0	200
1714120219.286		2077104	128	19	2076829	128	2076997	799	1969	0	200
1714120221.287		2222639	91	20	2222398	130	2222494	799	1969	0	200
1714120223.286		2385855	99	22	2385601	133	2385702	799	1969	0	200
1714120225.286		2615488	62	12	2615288	126	2615388	799	1969	0	200
1714120227.286		2921673	65	13	2921459	136	2921563	799	1969	0	200
1714120229.287		3289142	68	11	3288933	130	3289048	799	1969	0	200
1714120231.286		3745477	53	11	3745285	128	3745380	799	1969	0	200
1714120233.286		4258359	120	13	4258061	165	4258271	799	1969	0	200
1714120235.286		7509928	72	15	7509482	359	7509808	799	1969	0	200
1714120237.286		5510469	81	32	5509949	407	5510331	799	1969	0	200
1714120239.286		9107828	51	12	9107371	394	9107739	799	1969	0	200
1714120241.287		7107244	52	12	7106844	336	7107158	799	1969	0	200
1714120243.286		11000665	54	11	11000600	0	11000000	799	0	110	0
1714120245.286		11000496	101	15	11000380	0	11000000	799	0	110	0
1714120247.287		9978486	126	16	9978001	343	9978371	799	1969	0	200
1714120249.286		11000556	54	13	11000489	0	11000000	799	0	110	0
1714120251.286		11000437	90	18	11000329	0	11000000	799	0	110	0
1714120253.286		11001160	49	11	11001100	0	11000000	799	0	110	0
1714120255.286		11000921	52	11	11000858	0	11000000	799	0	110	0
1714120257.286		11000619	64	15	11000540	0	11000000	799	0	110	0
1714120259.286		11000652	56	12	11000584	0	11000000	799	0	110	0
1714120261.287		11001121	94	36	11000991	0	11000000	799	0	110	0
1714120263.286		11000449	79	15	11000355	0	11000000	799	0	110	0
1714120265.286		11000978	56	12	11000910	0	11000000	799	0	110	0
1714120267.286		11000577	49	11	11000517	0	11000000	799	0	110	0
1714120269.286		11000494	63	13	11000418	0	11000000	799	0	110	0
1714120271.287		11000417	53	11	11000353	0	11000000	799	0	110	0
1714120273.286		11001109	59	17	11001033	0	11000000	799	0	110	0
1714120275.286		11000736	105	14	11000617	0	11000000	799	0	110	0
1714120277.286		11000571	72	13	11000486	0	11000000	799	0	110	0
