1714116108.102		11001170	43	10	11001117	0	11000000	799	0	110	0
1714116108.743		11001217	58	12	11001147	0	11000000	799	0	110	0
1714116109.383		11000437	73	15	11000349	0	11000000	799	0	110	0
1714116110.017		11000930	53	12	11000865	0	11000000	799	0	110	0
1714116110.648		11000704	75	13	11000616	0	11000000	799	0	110	0
1714116111.274		11001165	47	11	11001107	0	11000000	799	0	110	0
1714116111.898		11000294	54	11	11000229	0	11000000	799	0	110	0
1714116112.517		11000921	83	19	11000819	0	11000000	799	0	110	0
1714116113.133		11000771	51	12	11000708	0	11000000	799	0	110	0
1714116113.745		11000361	67	13	11000281	0	11000000	799	0	110	0
1714116114.354		11001136	55	11	11001070	0	11000000	799	0	110	0
1714116114.960		11000471	45	17	11000409	0	11000000	799	0	110	0
1714116115.562		11000892	82	16	11000794	0	11000000	799	0	110	0
1714116116.162		11000682	49	11	11000622	0	11000000	799	0	110	0
1714116116.758		11000672	56	10	11000606	0	11000000	799	0	110	0
1714116117.350		11000460	56	16	11000388	0	11000000	799	0	110	0
1714116117.941		11000600	51	15	11000534	0	11000000	799	0	110	0
1714116118.527		11000555	48	10	11000497	0	11000000	799	0	110	0
1714116119.111		11000177	67	13	11000097	0	11000000	799	0	110	0
1714116119.692		11000328	56	12	11000260	0	11000000	799	0	110	0
1714116120.270		11000862	53	12	11000797	0	11000000	799	0	110	0
1714116120.844		11000436	72	14	11000350	0	11000000	799	0	110	0
1714116121.416		11000794	57	12	11000725	0	11000000	799	0	110	0
1714116121.986		11000297	52	11	11000234	0	11000000	799	0	110	0
1714116122.552		11000371	56	12	11000303	0	11000000	799	0	110	0
1714116123.117		11000943	59	12	11000872	0	11000000	799	0	110	0
1714116123.677		11000382	50	12	11000320	0	11000000	799	0	110	0
1714116124.236		11001180	56	12	11001112	0	11000000	799	0	110	0
1714116124.792		11000903	61	16	11000826	0	11000000	799	0	110	0
1714116125.346		11000777	53	12	11000712	0	11000000	799	0	110	0
1714116125.897		11000452	53	11	11000388	0	11000000	799	0	110	0
1714116126.445		11001037	57	12	11000968	0	11000000	799	0	110	0
1714116126.991		11000909	72	15	11000822	0	11000000	799	0	110	0
1714116127.534		11000473	52	11	11000410	0	11000000	799	0	110	0
1714116128.076		11000658	51	11	11000596	0	11000000	799	0	110	0
1714116128.614		11000895	51	11	11000833	0	11000000	799	0	110	0
1714116129.150		11000936	51	12	11000873	0	11000000	799	0	110	0
1714116129.685		11001099	44	26	11001029	0	11000000	799	0	110	0
1714116130.216		11001159	67	12	11001080	0	11000000	799	0	110	0
1714116130.746		11001084	85	14	11000985	0	11000000	799	0	110	0
1714116131.274		11001183	51	11	11001121	0	11000000	799	0	110	0
1714116131.800		11000292	51	12	11000229	0	11000000	799	0	110	0
1714116132.322		11000803	48	15	11000740	0	11000000	799	0	110	0
1714116132.843		11000896	84	20	11000792	0	11000000	799	0	110	0
1714116133.363		11000944	65	16	11000863	0	11000000	799	0	110	0
1714116133.878		11000325	52	11	11000262	0	11000000	799	0	110	0
1714116134.394		11000534	52	15	11000467	0	11000000	799	0	110	0
1714116134.906		11000421	70	11	11000340	0	11000000	799	0	110	0
1714116135.416		11000872	75	27	11000770	0	11000000	799	0	110	0
1714116135.925		11000874	51	11	11000812	0	11000000	799	0	110	0
1714116136.432		11000279	45	14	11000220	0	11000000	799	0	110	0
1714116136.936		11000219	85	15	11000119	0	11000000	799	0	110	0
1714116137.439		11001056	57	12	11000987	0	11000000	799	0	110	0
1714116137.941		11000341	54	11	11000276	0	11000000	799	0	110	0
1714116138.439		11000954	50	12	11000892	0	11000000	799	0	110	0
1714116138.936		11000644	51	14	11000579	0	11000000	799	0	110	0
1714116139.432		11000840	76	12	11000752	0	11000000	799	0	110	0
1714116139.926		11000329	80	17	11000232	0	11000000	799	0	110	0
1714116140.417		11000882	52	34	11000796	0	11000000	799	0	110	0
1714116140.908		11000178	52	12	11000114	0	11000000	799	0	110	0
1714116141.396		11000678	52	11	11000615	0	11000000	799	0	110	0
1714116141.882		11000300	54	12	11000234	0	11000000	799	0	110	0
1714116142.368		11000270	72	17	11000181	0	11000000	799	0	110	0
1714116142.850		11000608	57	29	11000522	0	11000000	799	0	110	0
1714116143.331		11000153	47	11	11000095	0	11000000	799	0	110	0
1714116143.811		11000934	49	11	11000874	0	11000000	799	0	110	0
1714116144.290		11001182	54	13	11001115	0	11000000	799	0	110	0
1714116144.765		11000330	88	19	11000223	0	11000000	799	0	110	0
1714116145.240		11000659	48	11	11000600	0	11000000	799	0	110	0
1714116145.714		11000174	45	11	11000118	0	11000000	799	0	110	0
1714116146.185		11000546	54	13	11000479	0	11000000	799	0	110	0
1714116146.655		11000364	51	11	11000302	0	11000000	799	0	110	0
1714116147.125		11000540	80	16	11000444	0	11000000	799	0	110	0
1714116147.591		11000755	46	9	11000700	0	11000000	799	0	110	0
1714116148.056		11000458	63	26	11000369	0	11000000	799	0	110	0
1714116148.520		11000166	49	11	11000106	0	11000000	799	0	110	0
1714116148.983		11000710	58	13	11000639	0	11000000	799	0	110	0
1714116149.445		11000990	56	9	11000925	0	11000000	799	0	110	0
1714116149.903		11001086	51	11	11001024	0	11000000	799	0	110	0
1714116150.363		11000246	66	28	11000152	0	11000000	799	0	110	0
1714116150.819		11001085	47	12	11001026	0	11000000	799	0	110	0
1714116151.274		11000910	52	11	11000847	0	11000000	799	0	110	0
1714116151.727		11000965	58	15	11000892	0	11000000	799	0	110	0
1714116152.180		11000350	71	20	11000259	0	11000000	799	0	110	0
1714116152.631		11000305	51	11	11000243	0	11000000	799	0	110	0
1714116153.081		11000677	52	16	11000609	0	11000000	799	0	110	0
1714116153.529		11000616	66	26	11000524	0	11000000	799	0	110	0
1714116153.977		11000578	52	8	11000518	0	11000000	799	0	110	0
1714116154.423		11000122	52	11	11000059	0	11000000	799	0	110	0
1714116154.866		11000482	74	15	11000393	0	11000000	799	0	110	0
1714116155.309		11000535	49	12	11000474	0	11000000	799	0	110	0
1714116155.751		11001030	50	12	11000968	0	11000000	799	0	110	0
1714116156.191		11001036	53	15	11000968	0	11000000	799	0	110	0
1714116156.631		11000937	54	11	11000872	0	11000000	799	0	110	0
1714116157.068		11000245	53	11	11000181	0	11000000	799	0	110	0
1714116157.505		11000455	51	10	11000394	0	11000000	799	0	110	0
1714116157.940		11000802	79	15	11000708	0	11000000	799	0	110	0
1714116158.374		11000660	59	15	11000586	0	11000000	799	0	110	0
1714116158.807		11000173	48	12	11000113	0	11000000	799	0	110	0
1714116159.239		11000284	46	15	11000223	0	11000000	799	0	110	0
1714116159.670		11000148	64	11	11000073	0	11000000	799	0	110	0
1714116160.099		11000296	61	12	11000223	0	11000000	799	0	110	0
1714116160.527		11000200	76	14	11000110	0	11000000	799	0	110	0
1714116160.954		11000301	46	10	11000245	0	11000000	799	0	110	0
1714116161.380		11000907	50	11	11000846	0	11000000	799	0	110	0
1714116161.805		11000564	50	12	11000502	0	11000000	799	0	110	0
1714116162.229		11000367	51	13	11000303	0	11000000	799	0	110	0
1714116162.650		11000393	52	11	11000330	0	11000000	799	0	110	0
1714116163.072		11000667	73	11	11000583	0	11000000	799	0	110	0
1714116163.492		11000162	78	16	11000068	0	11000000	799	0	110	0
1714116163.911		11000255	55	11	11000189	0	11000000	799	0	110	0
1714116164.329		11000867	45	10	11000812	0	11000000	799	0	110	0
1714116164.746		11000455	51	11	11000393	0	11000000	799	0	110	0
1714116165.161		11000368	50	14	11000304	0	11000000	799	0	110	0
1714116165.576		11000210	59	15	11000136	0	11000000	799	0	110	0
1714116165.990		11001099	66	14	11001019	0	11000000	799	0	110	0
1714116166.402		11000788	61	13	11000714	0	11000000	799	0	110	0
1714116166.814		11001094	91	11	11000992	0	11000000	799	0	110	0
1714116167.225		11000873	49	12	11000812	0	11000000	799	0	110	0
1714116167.634		11001007	45	10	11000952	0	11000000	799	0	110	0
1714116168.042		11000844	52	11	11000781	0	11000000	799	0	110	0
1714116168.450		11000342	51	12	11000279	0	11000000	799	0	110	0
1714116168.856		11000989	47	11	11000931	0	11000000	799	0	110	0
1714116169.261		11000803	78	13	11000712	0	11000000	799	0	110	0
1714116169.666		11001074	76	15	11000983	0	11000000	799	0	110	0
1714116170.069		11000708	52	12	11000644	0	11000000	799	0	110	0
1714116170.473		11000479	53	15	11000411	0	11000000	799	0	110	0
1714116170.874		11000990	47	11	11000932	0	11000000	799	0	110	0
1714116171.274		11000394	49	10	11000335	0	11000000	799	0	110	0
1714116171.673		11000552	46	12	11000494	0	11000000	799	0	110	0
1714116172.072		11000868	47	11	11000810	0	11000000	799	0	110	0
1714116172.469		11000403	46	11	11000346	0	11000000	799	0	110	0
1714116172.866		11000864	78	14	11000772	0	11000000	799	0	110	0
1714116173.262		11000616	52	16	11000548	0	11000000	799	0	110	0
1714116173.656		11000590	51	11	11000528	0	11000000	799	0	110	0
1714116174.051		11001118	50	11	11001057	0	11000000	799	0	110	0
1714116174.443		11000278	51	10	11000217	0	11000000	799	0	110	0
1714116174.835		11000280	45	11	11000224	0	11000000	799	0	110	0
1714116175.227		11000981	48	10	11000923	0	11000000	799	0	110	0
1714116175.617		11000927	49	11	11000867	0	11000000	799	0	110	0
1714116176.006		11000912	82	15	11000815	0	11000000	799	0	110	0
1714116176.395		11001038	55	14	11000969	0	11000000	799	0	110	0
1714116176.782		11001048	62	12	11000974	0	11000000	799	0	110	0
1714116177.169		11000953	48	11	11000894	0	11000000	799	0	110	0
1714116177.555		11001026	44	11	11000971	0	11000000	799	0	110	0
1714116177.941		11000205	45	10	11000150	0	11000000	799	0	110	0
1714116178.324		11000878	40	10	11000828	0	11000000	799	0	110	0
1714116178.708		11000204	42	11	11000151	0	11000000	799	0	110	0
1714116179.090		11001031	51	11	11000969	0	11000000	799	0	110	0
1714116179.473		11000688	72	17	11000599	0	11000000	799	0	110	0
1714116179.853		11000969	56	16	11000897	0	11000000	799	0	110	0
1714116180.233		11000869	50	24	11000795	0	11000000	799	0	110	0
1714116180.612		11000299	82	11	11000206	0	11000000	799	0	110	0
1714116180.991		11001106	65	14	11001027	0	11000000	799	0	110	0
1714116181.368		11000594	54	11	11000529	0	11000000	799	0	110	0
1714116181.745		11000207	46	11	11000150	0	11000000	799	0	110	0
1714116182.122		11001053	51	11	11000991	0	11000000	799	0	110	0
1714116182.496		11000934	55	11	11000868	0	11000000	799	0	110	0
1714116182.870		11001035	76	14	11000945	0	11000000	799	0	110	0
1714116183.245		11001090	63	11	11001016	0	11000000	799	0	110	0
1714116183.617		11000306	49	8	11000249	0	11000000	799	0	110	0
1714116183.988		11000717	64	10	11000643	0	11000000	799	0	110	0
1714116184.360		11000189	41	11	11000137	0	11000000	799	0	110	0
1714116184.730		11000932	63	11	11000858	0	11000000	799	0	110	0
1714116185.101		11000792	46	11	11000735	0	11000000	799	0	110	0
1714116185.469		11001062	48	11	11001003	0	11000000	799	0	110	0
1714116185.837		11000801	49	10	11000742	0	11000000	799	0	110	0
1714116186.205		11000566	53	11	11000502	0	11000000	799	0	110	0
1714116186.571		11001191	70	14	11001107	0	11000000	799	0	110	0
1714116186.937		11001066	53	14	11000999	0	11000000	799	0	110	0
1714116187.303		11000818	45	11	11000762	0	11000000	799	0	110	0
1714116187.667		11000686	48	12	11000626	0	11000000	799	0	110	0
1714116188.031		11001102	54	11	11001037	0	11000000	799	0	110	0
1714116188.395		11000351	39	10	11000302	0	11000000	799	0	110	0
1714116188.757		11000193	47	11	11000135	0	11000000	799	0	110	0
1714116189.118		11000736	49	10	11000677	0	11000000	799	0	110	0
1714116189.479		11000532	64	14	11000454	0	11000000	799	0	110	0
1714116189.839		11000617	47	10	11000560	0	11000000	799	0	110	0
1714116190.199		11000727	90	18	11000619	0	11000000	799	0	110	0
1714116190.559		11000393	49	11	11000333	0	11000000	799	0	110	0
1714116190.917		11000145	56	11	11000078	0	11000000	799	0	110	0
1714116191.273		11000201	49	11	11000141	0	11000000	799	0	110	0
1714116191.630		11000614	47	11	11000556	0	11000000	799	0	110	0
1714116191.986		11000916	51	12	11000853	0	11000000	799	0	110	0
1714116192.342		11000380	46	11	11000323	0	11000000	799	0	110	0
1714116192.697		11000992	53	12	11000927	0	11000000	799	0	110	0
1714116193.052		11000930	69	12	11000849	0	11000000	799	0	110	0
1714116193.404		11000366	55	15	11000296	0	11000000	799	0	110	0
1714116193.758		11000849	78	20	11000751	0	11000000	799	0	110	0
1714116194.109		11000540	51	11	11000478	0	11000000	799	0	110	0
1714116194.462		11000966	45	10	11000911	0	11000000	799	0	110	0
1714116194.812		11000685	42	10	11000633	0	11000000	799	0	110	0
1714116195.162		11000668	46	11	11000611	0	11000000	799	0	110	0
1714116195.511		11000680	64	47	11000569	0	11000000	799	0	110	0
1714116195.861		11000231	58	12	11000161	0	11000000	799	0	110	0
1714116196.208		11000561	48	15	11000498	0	11000000	799	0	110	0
1714116196.556		11000626	63	11	11000552	0	11000000	799	0	110	0
1714116196.903		11001070	37	10	11001023	0	11000000	799	0	110	0
1714116197.249		11000447	50	11	11000386	0	11000000	799	0	110	0
1714116197.596		11000470	79	19	11000372	0	11000000	799	0	110	0
1714116197.940		11000312	51	15	11000246	0	11000000	799	0	110	0
1714116198.286		11001083	33	10	11001040	0	11000000	799	0	110	0
1714116198.630		11000365	50	12	11000303	0	11000000	799	0	110	0
1714116198.972		11000595	46	10	11000539	0	11000000	799	0	110	0
1714116199.315		11000398	45	10	11000343	0	11000000	799	0	110	0
1714116199.657		11000894	55	17	11000822	0	11000000	799	0	110	0
1714116199.998		11000523	47	10	11000466	0	11000000	799	0	110	0
1714116200.340		11000614	44	11	11000559	0	11000000	799	0	110	0
1714116200.680		11000950	65	11	11000874	0	11000000	799	0	110	0
1714116201.019		11001019	52	11	11000956	0	11000000	799	0	110	0
1714116201.358		11000373	49	12	11000312	0	11000000	799	0	110	0
1714116201.697		11000932	73	15	11000844	0	11000000	799	0	110	0
1714116202.035		11000892	66	17	11000809	0	11000000	799	0	110	0
1714116202.373		11000213	42	10	11000161	0	11000000	799	0	110	0
1714116202.709		11000363	45	11	11000307	0	11000000	799	0	110	0
1714116203.046		11001089	48	15	11001026	0	11000000	799	0	110	0
1714116203.382		11000309	46	10	11000253	0	11000000	799	0	110	0
1714116203.716		11000568	48	12	11000508	0	11000000	799	0	110	0
1714116204.051		11000649	64	11	11000574	0	11000000	799	0	110	0
1714116204.385		11000749	57	15	11000677	0	11000000	799	0	110	0
1714116204.718		11000344	49	12	11000283	0	11000000	799	0	110	0
1714116205.051		11000785	54	14	11000717	0	11000000	799	0	110	0
1714116205.383		11000387	47	10	11000330	0	11000000	799	0	110	0
1714116205.715		11000339	69	19	11000251	0	11000000	799	0	110	0
1714116206.047		11000492	52	12	11000428	0	11000000	799	0	110	0
1714116206.377		11000492	48	15	11000429	0	11000000	799	0	110	0
1714116206.708		11000593	50	11	11000532	0	11000000	799	0	110	0
1714116207.037		11000952	49	12	11000891	0	11000000	799	0	110	0
1714116207.366		11000573	43	7	11000523	0	11000000	799	0	110	0
1714116207.695		11000562	62	12	11000488	0	11000000	799	0	110	0
1714116208.022		11000291	46	11	11000234	0	11000000	799	0	110	0
1714116208.350		11000201	38	10	11000153	0	11000000	799	0	110	0
1714116208.677		11000781	52	11	11000718	0	11000000	799	0	110	0
1714116209.003		11000916	45	14	11000857	0	11000000	799	0	110	0
1714116209.330		11000277	52	11	11000214	0	11000000	799	0	110	0
1714116209.654		11000966	64	13	11000889	0	11000000	799	0	110	0
1714116209.979		11000999	50	30	11000919	0	11000000	799	0	110	0
1714116210.303		11000520	47	11	11000462	0	11000000	799	0	110	0
1714116210.627		11000888	50	11	11000827	0	11000000	799	0	110	0
1714116210.952		11000835	49	12	11000774	0	11000000	799	0	110	0
1714116211.275		11000289	50	11	11000228	0	11000000	799	0	110	0
1714116211.596		11000973	44	12	11000917	0	11000000	799	0	110	0
1714116211.918		11000614	50	11	11000553	0	11000000	799	0	110	0
1714116212.239		11000399	49	15	11000335	0	11000000	799	0	110	0
1714116212.561		11001026	52	11	11000963	0	11000000	799	0	110	0
1714116212.881		11000192	48	11	11000133	0	11000000	799	0	110	0
1714116213.201		11000243	45	10	11000188	0	11000000	799	0	110	0
1714116213.520		11000627	56	12	11000559	0	11000000	799	0	110	0
1714116213.838		11000292	61	14	11000217	0	11000000	799	0	110	0
1714116214.157		11000364	69	18	11000277	0	11000000	799	0	110	0
1714116214.476		11000902	55	16	11000831	0	11000000	799	0	110	0
1714116214.792		11000490	46	11	11000433	0	11000000	799	0	110	0
1714116215.110		11000773	46	10	11000717	0	11000000	799	0	110	0
1714116215.426		11001081	42	14	11001025	0	11000000	799	0	110	0
1714116215.741		11000717	52	30	11000635	0	11000000	799	0	110	0
1714116216.057		11000318	47	11	11000260	0	11000000	799	0	110	0
1714116216.372		11001079	49	11	11001019	0	11000000	799	0	110	0
1714116216.687		11001123	45	14	11001064	0	11000000	799	0	110	0
