1714120766.693		8008363	59	12	8008163	129	8008265	799	1969	0	200
1714120771.693		8921559	58	12	8921357	132	8921457	799	1969	0	200
1714120776.694		9990711	109	14	9990455	133	9990621	799	1969	0	200
1714120781.694		11001136	66	16	11001054	0	11000000	799	0	110	0
1714120786.693		11000837	65	15	11000757	0	11000000	799	0	110	0
1714120791.694		11000696	59	13	11000624	0	11000000	799	0	110	0
1714120796.694		11000923	58	12	11000853	0	11000000	799	0	110	0
1714120801.693		11000959	91	31	11000837	0	11000000	799	0	110	0
1714120806.694		11000720	64	13	11000643	0	11000000	799	0	110	0
1714120811.693		11000669	105	15	11000549	0	11000000	799	0	110	0
1714120816.694		11000754	54	15	11000685	0	11000000	799	0	110	0
1714120821.693		11001073	58	14	11001001	0	11000000	799	0	110	0
1714120826.693		11000832	115	43	11000674	0	11000000	799	0	110	0
1714120831.694		11000369	96	16	11000257	0	11000000	799	0	110	0
1714120836.693		11000211	58	13	11000140	0	11000000	799	0	110	0
1714120841.694		11000220	80	12	11000128	0	11000000	799	0	110	0
1714120846.693		11000944	121	18	11000805	0	11000000	799	0	110	0
1714120851.693		11001159	62	17	11001080	0	11000000	799	0	110	0
1714120856.694		11000671	61	14	11000596	0	11000000	799	0	110	0
1714120861.693		11000315	62	14	11000239	0	11000000	799	0	110	0
1714120866.694		11001039	55	12	11000972	0	11000000	799	0	110	0
1714120871.693		11000373	66	14	11000293	0	11000000	799	0	110	0
1714120876.693		11000341	57	13	11000271	0	11000000	799	0	110	0
1714120881.694		11000216	109	19	11000088	0	11000000	799	0	110	0
1714120886.694		11000962	59	11	11000892	0	11000000	799	0	110	0
1714120891.693		11000624	57	12	11000555	0	11000000	799	0	110	0
1714120896.693		11000604	53	13	11000538	0	11000000	799	0	110	0
1714120901.694		11001144	55	12	11001077	0	11000000	799	0	110	0
1714120906.693		11000643	62	14	11000567	0	11000000	799	0	110	0
1714120911.693		11000171	70	16	11000085	0	11000000	799	0	110	0
1714120916.694		11001033	111	19	11000903	0	11000000	799	0	110	0
1714120921.694		11020935	60	16	11020859	0	11000000	799	0	110	0
